14;2;13;;13/1/0113;Porto Alegre;30/09/1915;Raul Pilla;Argemiro Dornelles;;"Situação política nacional;";Bilhete informa que está atarefado às voltas com os exames finais da faculdade de Medicina e afirma que a questão nacional não é meramente política, mas requer longa educação.;Maria Cecilia Kanan;17/04/2013;N;10
15;2;14;;13/1/0114;Porto Alegre;06/10/1915;Raul Pilla;Argemiro Dornelles;;"Aliança Revisionista - programa; Reorganização do Partido Federalista;";"Carta faz comentários sobre o programa da Aliança Revisionista fundada no Rio de Janeiro. Critica a entrevista de Jorge Pinto concedida à ""Noite"" e alega a necessidade urgente de um congresso para tratar da reorganização do PF e do seu programa.";Maria Cecilia Kanan;17/04/2013;N;10
16;2;15;;13/1/0115;São Borja;14/03/1916;Raul Pilla;Argemiro Dornelles;;"Assuntos Pessoais;";Carta apresenta correligionário de São Borja (1 pg);Maria Cecilia Kanan;28/05/1980;N;10
17;2;16;;13/1/0114;Porto Alegre;22/03/1916;Raul Pilla;Argemiro Dornelles;;"Necessidade de organização do Partido federalista; Propaganda e educação parlamentar;";Carta comenta a situação do Diretório do Partido Federal em Porto Alegre. Coloca a necessidade de organização do partido como força eleitoral: organização da propaganda parlamentarista e o self-education.;Maria Cecilia Kanan.;17/04/2013;N;10
18;2;17;;13/1/0117;Porto Alegre;12/04/1916;Raul Pilla;Argemiro Dornelles;;"Congresso Partido Federal;";"Carta faz comentários sobre a próxima visita de Cabeda a Porto Alegre e os preparativos para o Congresso do Partido Federalista. Trata também da polêmica entre a ""Federação"" e o ""Diário"" (de cunho federalista neste debate).";Maria Cecilia Kanan;17/04/2013;N;10
19;2;18;;13/1/0118;Porto alegre;01/05/1916;Raul Pilla;Argemiro Dornelles;;"Reunião do Partido Federalista; Livro de registro;";Carta aborda sobre a visita de Cabeda a Porto Alegre, a reunião do Partido federalista por ele presidida e a organização do livro de registro dos filiados do Partido Federalista.;Maria Cecilia Kanan;17/04/2013;N;10
20;2;19;;13/1/0119;Porto Alegre;19/05/1916;Raul Pilla;Argemiro Dornelles;;"Conferências sobre parlamento; Borges de Medeiros;";Carta informa sobre a incumbência recebida de Cabeda para proferir uma série de conferências sobre o parlamentarismo e comenta sobre a queda do prestígio de Borges de Medeiros.;Maria Cecilia Kanan;17/04/2013;N;10
21;2;20;;13/1/0120;Porto Alegre;13/06/1916;Raul Pilla;Argemiro Dornelles;;"Sistema parlamentarista; I Guerra - Parlamentarismo;";"Carta aborda sobre artigo escrito para o jornal ""Parlamentarista"" e faz comentários sobre o sistema parlamentar. Comenta as vantagens do parlamentarismo através de um exemplo: o da Itália em guerra, onde um erro estratégico provocou a queda do gabinete.";Maria Cecilia Kanan;17/04/2013;N;10
22;2;21;;13/1/0121;Porto Alegre;26/06/1916;Raul Pilla;Argemiro Dornelles;;"Artigos parlamentaristas; Necessidade do jornal; Organização do Partido Federalista; Alistamento no Partido Federalista; Críticas ao J. Montaury;";Carta aborda sobre seus artigos sobre parlamentarismo, sobre a reorganização do Partido federalista, o alistamento no Partido Federalista e a necessidade de um jornal partidário em Porto Alegre. Critica José Montaury.;Maria Cecilia Kanan;17/04/2013;N;10
23;2;22;;13/1/0122;Porto Alegre;17/07/1916;Raul Pilla;Argemiro Dornelles;;"Assuntos Profissionais;";Carta aborda sobre comentários feitos a discurso proferido por ele em 14 de Julho e sobre o andamento de sua tese de medicina.;Maria Cecilia Kanan;17/04/2013;N;10
24;2;23;;13/1/0123;Porto Alegre;02/08/1916;Raul Pilla;Argemiro Dornelles;;"Assuntos Pessoais; Artigo de Argemiro;";Carta faz elogios a artigo de Argemiro e aborda assuntos pessoais.;Maria Cecilia Kanan;17/04/2013;N;10
27;2;26;;13/1/0126;São Borja;02/09/1916;Argemiro Dornelles;Raul Pilla;;"Assuntos Pessoais;";Carta convida Raul Pilla para padrinho de seu casamento a realizar-se em 23 de Setembro (1 pg).;Maria Cecilia Kanan;28/05/1980;N;10
28;2;27;;13/1/0127;Porto Alegre;05/10/1916;Raul Pilla;Argemiro Dornelles;;"Assuntos Profissionais;";Cartão: Informa que não pode ir à estação e que defenderá a sua tese no dia 10.;Maria Cecilia Kanan;0001-11-30;N;10
31;2;30;;13/1/0130;Porto Alegre;30/10/1916;Raul Pilla;Argemiro Dornelles;;"Cartão profissional de Raul Pilla;";Cartão de Raul Pilla indicando sua profissão: médico.;Maria Cecilia Kanan;17/04/2013;N;10
33;2;33;;13/1/0133;São Borja;17/11/1916;Argemiro Dornelles;Raul Pilla;;"Programa Maragato; nacionalização; educação integral;";Carta propõe a publicação do programa maragato quanto à nacionalização e educação integral (2 pg).;Maria Cecilia Kanan;28/05/1980;N;10
34;2;34;;13/1/0134;Porto Alegre;20/11/1916;Raul Pilla;Argemiro Dornelles;;"Artigo na ""Parlamentarista""; diretório regional;";"Carta informa sobre suas atividades jornalísticas no ""Parlamentarista"" e em revista de medicina, e comenta sobre a ? do diretório regional ao PF de Porto Alegre.";Maria Cecília Kanan;28/04/2013;N;10
35;2;35;;13/1/0135;São Borja;17/12/1916;Argemiro Dornelles;Raul Pilla;;"Medicina;";Carta aborda assuntos de medicina e a oferta de clínica em São Luiz para Pilla ou outro companheiro. (1pg.);Maria Cecilia Kanan;28/05/1980;N;10
37;2;37;;13/1/0137;Porto Alegre;30/11/1916;Argemiro Dornelles;Raul Pilla;;"Medicina;";Carta agradece as vacinas recebidas e comenta sobre a charlatanice dos médicos em São Borja e interior brasileiro.;Maria Cecilia Kanan;28/04/2013;N;10
38;2;38;;13/1/0138;São Borja;06/01/1917;Argemiro Dornelles;Raul Pilla;;"Educação integral; lei eleitoral; defesa nacional; Argentina;";"Carta critica a política do momento e afirma que há necessidade de uma educação integral; trata da obtenção da lei eleitoral como na Argentina e da política de defesa nacional (5 pg).";Maria Cecilia Kanan;29/05/1980;N;10
40;2;40;;13/1/0140;Porto Alegre;07/02/1917;Raul Pilla;Argemiro Dornelles;;"Meidina; congresso Federalista;";Carta aborda assuntos gerais de medicina e manifesta esperança nas decisões do próximo congresso federalista.;Maria Cecilia Kanan;28/04/2013;N;10
41;2;31;;13/1/0131;São Borja;07/11/1916;Argemiro DOrnelles;Raul Pilla;;"Meidina; lei eleitoral";Carta aborda assuntos de medicina e se refere à lei eleitoral e às eleições federais (3 pg).;Maria Cecilia Kanan;28/05/1980;N;10
42;2;41;;13/1/0141;São Borja;04/03/1917;Argemiro Dornelles;Raul Pilla;;"Ineficácia do PF; perseguição borgista; eleições legislativas;";Carta critica o resultado das eleições à assembléia legislativa (8ª leg.) e afirma que o Partido Federalista sobrevive por força da tradição frente à política borgista, e trata da ineficácia de seus medalhões (2 pg).;Maria Cecilia Kanan;29/05/1980;N;10
43;2;42;;13/1/0142;Porto Alegre;06/03/1917;Raul Pilla;Argemiro Dornelles;;"Necessidade de congresso do PF; Francisco Antunes Maciel Jr.; Pedro Moacyr; Cabeda - Rafael Cabeda; divergências no PF;";"Carta informa sobre as atitudes políticas de ""Macielzinho"" (F. Antunes Maciel Jr.) contrárias à realização do congresso federalista; por outro lado, da necessidade urgente do congresso para definir a situação do PF, e  trata das posições de Pedro Moacyr que pensa do mesmo modo, mas prefere deixar como está.";Maria Cecilia Kanan;28/04/2013;N;10
44;2;43;;13/1/0143;Porto Alegre;28/02/1917;Raul Pilla;Argemiro Dornelles;;"Necessidade de congresso do PF; politiqueiros do PF; Francisco Antunes Maciel Jr.; Pedro Moacyr;";Carta afirma a importância e necessidade do congresso federalista para combater os politiqueiros do Partido a favor de seus verdadeiros ideais.;Maria Cecilia Kanan;28/04/2013;N;10
45;2;44;;13/1/0144;São Borja;28/02/1917;Argemiro Dornelles;Raul Pilla;;"Delegação de São Borja; congresso federalista em Porto Alegre; Dr. Modesto Dornelles; Argemiro como suplente;";Carta aborda a convocação da delegação de São Borja para o congresso federalista em Porto Alegre e afirma que Argemiro não aceitará ser o delegado da comissão de São Borja e que o Dr. Modesto não irá por motivo de saúde (2pg).;Maria Cecilia Kanan;29/05/1980;N;10
46;2;45;;13/1/0145;São Borja;28/04/1917;Argemiro Dornelles;Raul Pilla;;"Medicina;";Carta aborda assuntos de medicina e informa sobre concurso na faculdade de medicina (1 pg).;Maria Cecilia Kanan;29/05/1980;N;10
47;2;45;;13/1/0145;São Borja;28/04/1917;Argemiro Dornelles;Raul Pilla;;"Medicina;";Carta aborda assuntos de medicina e informa sobre concurso na faculdade de medicina (1 pg).;Maria Cecilia Kanan;29/05/1980;N;10
48;2;46;;13/1/0146;Porto Alegre;10/05/1917;Raul Pilla;Argemiro Dornelles;;"Torpor no PF após congresso; Moacyr como Ministro de Estado; prestígio de Cabeda;";;Maria Cecilia Kanan;29/04/2013;N;10
49;2;47;;13/1/0147;São Borja;21/06/1917;Argemiro Dornelles;Raul Pilla;;"Resultado do congresso do PF; hibernação geral; assuntos gerais;";"Carta aborda assuntos gerais e comenta sobre o resultado do congresso federalista que resultou numa ""hibernação geral"".";Maria Cecilia Kanan;29/05/1980;N;10
50;2;48;;13/1/0148;São Borja;11/08/1917;Argemiro Dornelles;Raul Pilla;;"Pilla é secretário do PF; greve em Porto Alegre; preocupação de Borges; questão social - nova pol.;";"Carta informa que Modesto pretende encontrar-se com Pilla em Porto Alegre; comenta a greve em Porto Alegre e afirma que as questões sociais darão novas bases às suas lutas políticas (3 pg). Trata da eleição de Pilla para secretário do PF, e afirma que a miséria dos espoliados sacudirá a política e trará a solução para os problemas nacionais.";Maria Cecilia Kanan;29/05/1980;N;10
51;2;49;;13/1/0149;Porto Alegre;26/08/1917;Raul Pilla;Argemiro Dornelles;;"Assuntos amorosos; disputas internas do PF;";"Carta informa da morte do conselheiro Antunes Maciel, abordando os prováveis candidatos à presidência do PF; comenta as desavenças entre seus líderes e afirma que o Partido Federalista é um saco de gatos. Oposicionista dentro do Partido critica a tese de conciliação.";Maria Cecilia Kanan;29/04/2013;N;10
54;2;52;;13/1/0152;Porto Alegre;30/12/1917;Raul Pilla;Argemiro Dornelles;;"Jornal ""parlamentarista""; critica Moraes; Wenceslau Escobar; candidaturas federais;";"Carta informa que está escrevendo no ""Parlamentarista"", critica a posição não muito eficaz do Partido Federalista, aborda a candidatura a deputado federal pelo 1º círculo - Moraes, Wenceslau Escobar - A. Varella. É contrário à candidatura de Moraes, que julga sem preparo para o cargo. Descobriu que seus artigos mais  lidos são aqueles em que faz ataquees pessoais, e não os doutrinários.";Maria Cecilia Kanan;29/04/2013;N;10
56;2;54;;13/1/0154;;30/11/1916;Argemiro Dornelles;Raul Pilla;;"""O Parlamentarismo""; combate ao borgismo; critica política de agricultura; São Borja;";"Carta comenta a atuação do jornal ""O Parlamentarismo"" no combate ao borgismo; critica a política agrícola do governo e a situação de abandono em São Borja quanto a escolas e hospital (4 pg.)";Maria Cecilia Kanan;28/05/1980;N;10
57;2;55;;13/1/0155;São Borja;30/11/1917;Argemiro Dornelles;Raul Pilla;;"Candidatos federalistas; Modesto Dornelles; Partido Federalista;";Carta aborda a apresentação de candidatos federalistas para a Câmara dos Deputados e a indica o Modesto para representar São Borja (3 pg).;Maria Cecilia Kanan;29/05/1980;N;10
58;2;56;;13/1/0156;Porto Alegre;10/03/1918;Raul Pilla;Argemiro Dornelles;;"Congresso federalista; ataques ao parlamentarismo; presidencialismo;";"Carta manifesta esperança num possível próximo congresso federalista; discute as críticas feitas pela ""federação"" ao Parlamentarismo e afirma que os ataques presidencialistas têm se tornado muito frequentes e não há quem responda no campo adverso.";Maria Cecilia Kanan;29/04/2013;N;10
60;2;58;;13/1/0158;São Borja;20/08/1918;Argemiro Dornelles;Raul Pilla;;"Poesia pedindo notícias;";Poesia apresenta em verso sua crítica à falta de notícias de Pilla.;Maria Cecilia Kanan;03/06/1980;N;10
61;2;59;;13/1/0159;Porto Alegre;14/09/1918;Raul Pilla;Argemiro Dornelles;;"Medicina; assuntos amorosos;";Carta aborda sua atividade profissional nos últimos tempos.;Maria Cecilia Kanan;29/04/2013;N;10
62;2;60;;13/1/0160;São Borja;10/10/1918;Argemiro Dornelles;Raul Pilla;;"Meidina;";Carta aborda assuntos de medicina (3 pg).;Maria Cecilia Kanan;03/06/1980;N;10
63;2;61;;13/1/0161;São Borja;11/02/1919;Argemiro Dornelles;Raul Pilla;;"Assuntos pessoais;";Carta indaga sobre notícias de Pilla e informa que se encontrará com ele em Porto Alegre (1 pg).;Maria Cecilia Kanan;03/06/1980;N;10
64;2;62;;13/1/0162;Porto Alegre;18/02/1919;Raul Pilla;Argemiro Dornelles;;"Comitê pró-Ruy Barbosa; Raul partidário de Ruy;";Circular do comitê de propaganda da candidatura do Senador Ruy Barbosa à presidência da República solicitando a formação em São Borja de um comitê de propaganda pró Ruy Barbosa.;Maria Cecilia Kanan;29/04/2013;N;10
65;2;63;;13/1/0163;Porto Alegre;19/02/1919;Raul Pilla;Argemiro Dornelles;;"Desilusão com a política; funda comitê pró-Ruy;";Carta manifesta sua desilusão com a política e informa sobre o comitê pró Ruy Barbosa que com alguns maragatos fundou em Porto Alegre.;Maria Cecilia Kanan;29/04/2013;N;10
66;2;64;;13/1/0164;São Borja;30/07/1919;Argemiro Dornelles;Raul Pilla;;"Morte de Pedro Moacyr; critica Cabeda; eleições municipais; Dornelles presidente de comitê;";Carta comenta a morte de Pedro Moacyr e a necessidade do surgimento de novos líderes para unir os federalistas. Afirma que no próximo pleito municipal obterão dois ou três lugares do Conselho Municipal (2 pg).;Maria Cecilia Kanan;03/06/1980;N;10
67;2;437;;13/1/0701;RIVERA;13/02/1933;GLYCERIO ALVES;RAUL PILLA;;FRENTE ÚNICA GAÚCHA, ARTICULAÇÃO DA OPOSIÇÃO, RECURSOS FINANCEIROS;INFORMA SOBRE AS ARTICULAÇÕES DA FRENTE ÚNICA GAÚCHA, A NECESWSIDADE DE VERBA PARA SUAS ATUAÇÕES E A PROMESSA DE DINHEIRO VINDA DE SÃO PAULO;MARIA CECILIA KANAN;17/04/1980;N;10
68;2;438;;13/1/0202;BUENOS AIRES;14/02/1933;RAUL PILLA;OCTACILIO FERNANDES;;CONSIPIRAÇÃO PÓS-30, PARTIDO LIBERTADOR, CEL. TABORDA, NEVES DA FONTOURA;COMENTA A ATUAÇÃO REVOLUCIONÁRIA NA FRONTEIRA. INFORMA QUE A QUESTÃO DA DIREÇÃO GERAL DO PARTIDO LIBERTADOR AINDA  NÃO FOI SOLUCIONADA.;MARIA CECILIA KANAN;0000-00-00;N;11
69;2;439;;19/1/0703;BUENOS AIRES;15/02/2933;RAUL PILLA;FERNANDO CALDAS;;ASSUNTO PESSOAL;BILHETE REFERENTE A UMA TRANSAÇÃO MONETÁRIA;CARLOS SCHIMIDT ARTURI;10/08/1984;N;11
70;2;440;;13/1/0704;SANTIAGO DO CHILE;15/02/1932;JOÃO NEVES DA FONTOURA;RAUL PILLA;;ASSUNTOS PESSOAIS;RELATO DA VIAGEM DE NEVES DA FONTOURA AO CHILE;CARLOS SCHMIDT ARTURI;10/08/1984;N;10
71;2;65;;13/1/0165;Porto Alegre;10/08/1919;Raul Pilla;Argemiro Dornelles;;"Eleito vice-presidente do PF; planos de ação; fundar jornal partidário; criação de diretórios;";Carta manifesta sua alegria em ser eleito vice-presidente do Partido federalista e coloca seus primeiros planos de algo em combate aos pontos negativos do Partido: fundar um Jornal Partidário em Porto Alegre.;Maria Cecilia Kanan;03/05/2013;N;10
72;2;66;;13/1/0166;Pelotas;22/08/1919;Emilio Nunes;Raul Pilla;;"Jornal ""O Debate""; substituição de Pedro Moacyr por Moraes Fernandes;";"Carta informa que o jornal ""O Debate"", embora oposicionista, não merece apoio do Partido Federalista, e felicita a escolha de Moraes Fernandes para substituir Pedro Moacyr (1 pg).";Maria Cecilia Kanan;05/09/1980;N;10
73;2;67;;13/1/0167;Pelotas;09/09/1919;Emilio Nunes;Raul Pilla;;"Candidatura de Cabeda; hostilidade a Cabeda; evitar lutas internas;";Carta comenta a candidatura de Rafael Cabeda pelo 1º distrito a deputado federal, gerando hostilidades na corrente que prefere candidato intelectual e vê a solução do caso no diretório central do Partido Federalista (2 pg).;Maria Cecilia Kanan;05/09/1980;N;10
74;2;70;;13/1/017;Pelotas;31/10/1919;Emilio Nunes;Raul Pilla;;"Dificuldades financeiras do PF; candidatura de Varella;";Carta informa sobre as dificuldades em angariar capital para o órgão federalista e comenta sobre o cancelamento da candidatura de Alfredo Varella (2 pg).;Maria Cecilia Kanan;04/09/1980;N;10
75;2;71;;13/1/0171;São Borja;25/11/1919;Argemiro Dornelles;Raul Pilla;;"Pede notícias;";Bilhete indaga sobre notícias de Pilla (1 pg).;Maria Cecilia Kanan;03/06/1990;N;11
76;2;72;;13/1/0172;São Borja;28/12/1919;Argemiro Dornelles;Raul Pilla;;"Wenceslau Escobar; apoio de Escobar ao PF;";Carta comenta o discurso de Wenceslau Escobar considerando que sua ação em apoio às idéias dos federalistas de Porto Alegre será positiva (2 pg).;Maria Cecilia Kanan;03/06/1980;N;10
77;2;73;;13/1/0173;;0000-00-00;;;;;Documento encontrado só na listagem.;;0000-00-00;N;10
78;2;74;;13/1/0201;São Borja;01/03/1920;Argemiro Dornelles;Raul Pilla;;"Wenceslau Escobar; crítica a Ruy Barbosa; crítica ao Partido; preparação de elite nacional; nação culta para a política;";"Carta comenta a visita de Wenceslau Escobar a São Borja, reconhece a nulidade de Cabedal e Maciel na deputação. Comenta a impotência das oposições em todos os estados frente à oligarquia. Critica Ruy Barbosa, que apesar de bom orador, ainda não mostrou nenhuma realização política.
Critica as lideranças do partido, e a capacidade do mesmo. Entende que há a necessidade de preparar uma elite representativa com alto nível cultural, assumirem posições políticas (4 pg.)";Pieter Teske;07/05/1984;N;10
79;2;75;;13/1/0202;São Borja;09/03/1920;Argemiro Dornelles;Raul Pilla;;"Mercado para farmácia para amigo;";Carta solicita informações sobre a possibilidade de amigo estabelecer farmácia em Porto Alegre (2 pg).;Maria Cecilia Kanan;03/06/1980;N;10
80;2;76;;13/1/0203;Alegrete;21/03/1920;Gaspar;Raul Pilla;;"Envio de dinheiro;";Telegrama informa sobre o envio de dinheiro pelo Banco do Comércio (1 pg).;Maria Cecilia Kanan;04/09/1980;N;12
81;2;77;;13/1/0204;Livramento;02/04/1920;Rodolfo Costa;;;"Reunião do Partido Federalista; Jornal do Partido;";Circular convida em nome do Presidente do Diretório Central do Partido Federalista para reunião em Porto Alegre a fim de tratar do pessoal que dirigirá a empresa do órgão oficial do Partido Federalista (1 pg).;Maria Cecilia Kanan;04/09/1980;N;11
82;2;78;;13/1/0205;Porto Alegre;04/04/1920;Raul Pilla;Argemiro Dornelles;;"Reunião do Diretório; Jornal Federalista;";Carta informa que o Diretório Central do Partido Federalista reunir-se-á para deliberar acerca da direção do jornal partidário. Informa sobre a sua pesquisa na área de farmácias para o amigo de Argemiro, Bruno.;Maria Cecilia Kanan;0001-11-30;N;10
83;2;79;;13/1/0206;Pelotas;06/04/1920;Emilio Nunes;Raul Pilla;;"Aperentes e não ao Cabeda;";"Carta informa que não há candidato específico do 3º distrito para deputado federal; nomeia os aderentes e os não-aderentes ao Coronel Cabeda e afirma que no seio do Diretório Central solcionarão o caso das candidaturas (1 pg)";Maria Cecilia Kanan;04/09/1980;N;10
84;2;80;;13/1/0207;Pelotas;06/04/1920;Emilio Nunes;Raul Pilla;;"Candidatura do 3º distrito;";Telegrama informa que o candidato do 3º distrito não está escolhido e que o regimento confere notas a todos os membros do distrito regional.;Pieter Teske;07/05/1984;N;11
85;2;82;;13/1/0209;;18/04/1920;Moraes Fernandes;Emilio Nunes;;"Agradece apoio de Emilio Nunes; Jornal ""A Federação"";";Apresenta os agradecimentos do grupo que irá dirigir o órgão oficial do Partido Federalista pelo apoio recebido de Emilio Nunes. Apresenta no verso agradecimento de Emilio Nunes pela solidariedade de Dr. Amaraupe frente à questão do jornal partidário.;Maria Cecilia Kanan;04/09/1980;N;11
86;2;83;;13/1/0210;São Borja;22/04/1920;Argemiro Dornelles;Raul Pilla;;"Crise para chefia do jornal; Rafael Cabeda; Coronel Portinho; Antunes Maciel Junior; Borges de Medeiros;";Carta comenta o desentendimento no Diretório Central do Partido Federalista sobre a escolha do chefe do jornal partidário e comenta o fato do PF ser liderado por Cabeda, Maciel e Portinho (1 pg).;Maria Cecilia Kanan;03/06/1980;N;10
87;2;81;;13/1/0208;São Borja;11/04/1920;Argemiro Dornelles;Raul Pilla;;"Pilla chefe do Jornal;";Carta felicita Pilla pela chefia do jornal federalista e comenta a saída de Truda da direção do jornal (1 pg).;Maria Cecilia Kanan;03/06/1980;N;10
88;2;84;;13/1/0211;Pelotas;01/05/1920;Emilio Nunes;Raul Pilla;;"Jornal ""A Federação""; Wenceslau Escobar; Rafael Cabeda;";"Carta informa sobre a campanha saneadora chefiada pelo Dr. Amaraupe; sobre a sua posição a respeito do novo jornal partidário, quanto aos favoráveis votos a Cabeda e a candidatura de Wenceslau Escobar (2 pg).";Maria Cecilia Kanan;04/09/1980;N;10
89;2;85;;13/1/0212;Porto Alegre;01/05/1920;Raul Pilla;Argemiro Dornelles;;"Crise interna do Partido;";Carta comenta a questão do jornal e da crise interna do Partido Federalista, critica a atuação de Maciel, duvidando de sua lealdade ao parlamentarismo, e coloca sua esperança num próximo congresso do P. F..;Maria Cecilia Kanan;0001-11-30;N;10
90;2;86;;13/1/0213;Porto Alegre;11/05/1920;Raul Pilla;Argemiro Dornelles;;"Rompimento do Partido;";"Comenta artigo publicado no ""Maragato"" intrigando o presidente do D. C. do Partido Federalista, afirma que o rompimento com a facção cabedista será infalível como primeiro ato de renovação do Partido, assim como a atuação do jornal Federalista.";Maria Cecilia Kanan;0001-11-30;N;10
91;2;87;;13/1/0214;Pelotas;13/05/1920;Emilio Nunes;Pedro Silva Pereira;;"Assuntos pessoais;";Informa a ausência na Reunião por motivo de doença na família.;Maria Cecilia Kanan;04/09/1980;N;12
92;2;88;;13/1/0215;Pelotas;14/05/1920;Emilio Nunes;Raul Pilla;;"Emilio Nunes representante do Diretório Regional;";Carta manifesta desejo de Emilio Nunes para ser indicado ao Diretório Central para o cargo de representante do diretório regional. Informa sobre a questão partidária mencionando 2 municípios que se voltaram para a sua ala anti-cabedista.;Pieter Teske;07/05/1984;N;10
93;2;89;;13/1/0216;Porto Alegre;19/05/1920;Raul Pilla;Argemiro Dornelles;;"Assuntos pessoais;";Informa sobre a saúde da mãe de Argemiro e de sua viagem para São Borja.;;0001-11-30;N;10
94;2;90;;13/1/0217;;30/11/1919;Raul Pilla;;;"Críticas ao Partido no ""Maragato"";";"Comenta as injúrias publicadas no jornal ""O Maragato"" de Livramento e expõe a sua posição quanto ao problema das candidaturas.";Maria Cecilia Kanan;04/09/1980;N;10
95;2;91;;13/1/0218;Pelotas;07/06/1920;Eilio Nunes;Raul Pilla;;"Candidaturas; doença de Cabeda;";Informa sobre montante arrecadado para o novo órgão, coloca a questão das candidaturas informando que o Cabeda se encontra doente e que talvez não sobreviva até a morte, e que muitos federalistas preferem Wenceslau Escobar a Varella e Pinto da Rocha.;Pieter Teske;07/05/1984;N;10
96;2;92;;13/1/0219;São Borja;03/07/1920;Modesto Dorneles;Francisco Antunes Maciel Junior;;"Crise no partido; Maciel Jr. candidato 2º ciclo;";"Carta manifesta o descontentamento do Modesto com a crise no seio do partido; afirma que Maciel Junior se elegerá como candidato pelo 2º círculo; que se continuar a situação de crise, abandonará a luta política; e que se o Cabeda for junto com o Maciel para fazer propaganda contra o Wenceslau, é melhor que não venha.";Pieter teske;07/05/1984;N;10
97;2;93;;13/1/0220;Pelotas;06/07/1920;Emilio Nunes;Raul Pilla;;"Trabalho eleitoral;";Aborda sobre o trabalho eleitoral que está sendo elaborado, informando que na eleição apra deputados, poderão contar com uns 3 mil votos (2 pg). Comenta a resposta de Pilla no Jornal.;Maria Cecilia Kanan;04/09/1980;N;10
